time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),wind_speed_10m (km/h),latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2025-04-07 19:00:00,2.6,60,0.00,5.4,6.2,0.359,0.277,6.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-07 20:00:00,0.4,77,0.00,4.2,6.1,0.357,0.278,5.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-07 21:00:00,-1.3,89,0.00,3.1,6.0,0.355,0.279,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-07 22:00:00,-2.2,92,0.00,2.2,5.8,0.352,0.28,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-07 23:00:00,-2.9,92,0.00,1.4,5.6,0.350,0.28,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 00:00:00,-3.2,92,0.00,1.3,5.4,0.348,0.281,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 01:00:00,-3.5,91,0.00,1.2,5.1,0.347,0.281,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 02:00:00,-3.7,93,0.00,1.2,4.9,0.345,0.282,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 03:00:00,-4.2,94,0.00,1.1,4.8,0.343,0.282,5.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 04:00:00,-3.8,90,0.00,1.1,4.6,0.337,0.276,4.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 05:00:00,-3.9,90,0.00,1.0,4.4,0.335,0.276,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 06:00:00,-3.9,89,0.00,1.0,4.2,0.334,0.276,5.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 07:00:00,-3.9,89,0.00,1.0,4.1,0.333,0.277,5.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 08:00:00,-2.0,81,0.00,1.0,4.0,0.332,0.277,6.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 09:00:00,0.8,62,0.00,1.0,3.8,0.330,0.277,4.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 10:00:00,2.6,49,0.00,1.1,3.7,0.329,0.277,7.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 11:00:00,4.0,44,0.00,1.3,3.6,0.327,0.278,9.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 12:00:00,5.5,36,0.00,3.1,3.6,0.324,0.277,9.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 13:00:00,6.3,37,0.00,5.5,3.7,0.322,0.277,9.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 14:00:00,6.7,37,0.00,7.3,4.0,0.319,0.277,8.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 15:00:00,7.1,38,0.00,8.5,4.3,0.316,0.277,7.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 16:00:00,7.4,35,0.00,9.1,4.5,0.328,0.278,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 17:00:00,7.1,36,0.00,9.2,4.8,0.326,0.278,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 18:00:00,6.2,38,0.00,8.5,5.1,0.324,0.278,9.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 19:00:00,4.4,43,0.00,7.5,5.4,0.322,0.278,13.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 20:00:00,2.4,54,0.00,6.2,5.5,0.321,0.278,12.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 21:00:00,1.1,63,0.00,5.0,5.5,0.320,0.279,10.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 22:00:00,-0.4,76,0.00,4.0,5.5,0.320,0.279,7.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-08 23:00:00,-1.1,82,0.00,3.2,5.4,0.319,0.279,6.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 00:00:00,-1.9,87,0.00,2.4,5.3,0.318,0.279,5.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 01:00:00,-2.7,87,0.00,1.7,5.1,0.318,0.279,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 02:00:00,-3.2,88,0.00,1.3,5.0,0.317,0.279,4.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 03:00:00,-3.2,88,0.00,1.3,4.8,0.316,0.279,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 04:00:00,-2.8,88,0.00,2.1,4.9,0.309,0.271,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 05:00:00,-2.8,87,0.00,1.4,4.8,0.309,0.271,4.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 06:00:00,-2.9,86,0.00,1.3,4.6,0.308,0.271,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 07:00:00,-2.7,86,0.00,1.2,4.5,0.308,0.271,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 08:00:00,-0.3,78,0.00,1.2,4.3,0.307,0.271,6.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 09:00:00,3.3,60,0.00,1.4,4.2,0.306,0.271,3.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 10:00:00,5.7,44,0.00,3.2,4.1,0.305,0.271,7.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 11:00:00,7.3,37,0.00,5.2,4.2,0.303,0.271,14.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 12:00:00,7.9,39,0.00,6.6,4.4,0.302,0.271,15.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 13:00:00,8.0,41,0.00,7.3,4.6,0.300,0.27,14.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 14:00:00,8.6,41,0.00,8.2,4.8,0.298,0.27,13.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 15:00:00,8.8,43,0.10,8.9,5.1,0.297,0.27,14.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 16:00:00,8.6,39,0.00,1.3,3.2,0.310,0.276,14.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 17:00:00,8.7,38,0.00,2.6,3.2,0.309,0.276,14.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 18:00:00,7.7,44,0.00,3.8,3.3,0.307,0.276,12.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 19:00:00,5.9,57,0.00,4.1,3.4,0.307,0.276,9.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 20:00:00,3.6,71,0.00,3.7,3.5,0.306,0.276,5.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 21:00:00,2.6,81,0.00,3.2,3.6,0.306,0.276,4.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 22:00:00,1.8,86,0.00,2.7,3.6,0.305,0.276,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-09 23:00:00,1.6,83,0.00,2.2,3.6,0.305,0.276,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 00:00:00,1.4,81,0.00,1.8,3.5,0.305,0.276,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 01:00:00,1.6,79,0.00,1.6,3.5,0.304,0.276,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 02:00:00,0.6,81,0.00,1.4,3.4,0.304,0.276,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 03:00:00,-0.2,84,0.00,1.3,3.4,0.303,0.276,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 04:00:00,0.8,84,0.00,2.5,3.8,0.272,0.276,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 05:00:00,0.1,87,0.00,1.9,3.7,0.272,0.276,4.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 06:00:00,-0.0,89,0.00,1.5,3.7,0.272,0.276,4.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 07:00:00,0.2,90,0.00,1.4,3.6,0.272,0.275,5.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 08:00:00,2.0,84,0.00,1.6,3.5,0.272,0.275,6.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 09:00:00,6.0,65,0.00,2.9,3.5,0.272,0.275,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 10:00:00,8.7,51,0.00,4.8,3.6,0.271,0.275,3.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 11:00:00,9.2,53,0.10,6.4,3.8,0.271,0.275,8.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 12:00:00,10.0,43,0.10,7.4,4.0,0.271,0.274,10.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 13:00:00,10.6,43,0.10,8.4,4.3,0.270,0.274,15.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 14:00:00,10.8,43,0.40,9.0,4.6,0.272,0.274,14.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 15:00:00,11.1,40,0.00,9.7,5.0,0.271,0.273,16.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 16:00:00,10.7,40,0.00,1.3,2.8,0.269,0.274,17.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 17:00:00,9.6,47,0.00,2.6,2.8,0.268,0.273,14.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 18:00:00,8.0,58,0.10,3.6,2.9,0.269,0.273,7.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 19:00:00,7.3,59,0.00,4.2,3.0,0.268,0.273,9.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 20:00:00,4.2,86,1.00,3.9,3.2,0.278,0.273,10.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 21:00:00,3.9,91,0.80,3.7,3.3,0.287,0.273,18.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 22:00:00,2.9,76,0.30,3.2,3.3,0.290,0.273,22.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-10 23:00:00,0.9,76,0.00,2.5,3.4,0.290,0.273,13.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-11 00:00:00,0.7,78,0.00,2.2,3.4,0.290,0.273,9.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-11 01:00:00,0.4,76,0.00,1.9,3.3,0.289,0.273,7.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-11 02:00:00,0.3,73,0.00,1.6,3.3,0.289,0.273,9.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-11 03:00:00,0.5,62,0.00,1.4,3.2,0.289,0.273,13.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-11 04:00:00,-0.4,71,0.00,1.3,3.3,0.281,0.271,9.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
